message,spam
10,"anders eriksson < aeriksson @ fastmail.fm > chris said : > > tell 'clear ' 'del ' arguments mean : > > mh_sequenceupdate lists/l-k clear cur { } public > means clear 'cur ' sequence lists/l-k > > mh_sequenceupdate lists/l-k del unseen 5400 public > means delete message 5400 'unseen ' sequence lists/l-k > > explain actually occurred ? > n't appear background processing . significance message > 5400 ? one n't displaying ? > > chris sending report started fiddling ftoc_rescanline stuff hav n't seen since . ca n't really tell hacking removed , transitional magic happening since first invocation version exmh . 've backed stuff , 'll let know happens . another thing ftoc_rescanline stuff . routine called times still unclar . inspection routine suggests used transition message to/form '' current '' state re-paint ftoc line . however , checking msg.tcl code ( msgchange ) find : { $ msgid ! = { } } { # allow null msgid msg_showwhat , supplies line instead { $ msgid < 0 } return } else { # line null , try using first folder { [ string length $ line ] == 0 } { set line 1 } set msgid [ ftoc_msgnumber [ ftoc_findmsg $ msgid $ line ] ] } ftoc_clearcurrent mh_setcur $ exmh ( folder ) $ msgid ftoc_showsequences $ exmh ( folder ) ftoc_clearcurrent calls ftoc_rescanline clear '+ ' sign _before_ on-disk transition made . hacked stuff less changed order . works , fails folder changes . feeling really want ftoc_clearcurrent , rather rescanline caller better know line msgid . routine shoud put '+ ' line/msg question happened cur msg . thoughts ? /anders _______________________________________________ exmh-workers mailing list exmh-workers @ redhat.com https : //listman.redhat.com/mailman/listinfo/exmh-workers ",0
11,"sean rima < sean @ tcob1.net > -- -- -begin pgp signed message -- -- - hash : sha1 sun , 4 aug 2002 , albert white stated : > hi folks , > > decided upgrade kernel machine home 2.2.18pre21 > latest kernel.org 2.4.19 . > > however encountered one problem , network card dosent > work , well kind dosent work ... > > instead one eth0 irq 10 get : > aug 4 11:31:51 mira kernel : eth0 : 3c5x9 0x220 , 10baset port , > aug 4 11:31:51 mira kernel : address 00 10 5a 3e 0e 48 , irq 5 . > aug 4 11:31:51 mira kernel : 3c509.c:1.18 12mar2001 becker @ scyld.com > aug 4 11:31:51 mira kernel : http : //www.scyld.com/network/3c509.html > aug 4 11:31:51 mira kernel : eth1 : 3c5x9 0x300 , 10baset port , > aug 4 11:31:51 mira kernel : address 00 10 5a 0e 48 , irq 10 . > aug 4 11:31:51 mira kernel : 3c509.c:1.18 12mar2001 becker @ scyld.com > aug 4 11:31:51 mira kernel : http : //www.scyld.com/network/3c509.html > > results interface ( ) coming packets go > come . > > 've tried loading 3c509 mdule bootup `modload > 3c509 irq=10` bit still gets loaded , irq 5 10. > 2.2 loads irq 10 . > unable get 3c509 work 2.4.19 irq 10 works 2.2.x okay . use anyother irq . sean - -- sean rima http : //www.tcob1.net linux user : 231986 jabber : tcobone @ jabber.org views expressed necessarily wife . -- -- -begin pgp signature -- -- - version : gnupg v1.0.7 ( gnu/linux ) comment : use gpg secure mail id8dbqe9txfwhmnswn2napqrag9vakcomo6osad8x6rktl9qcvcd63vohacgtzpu gwvz7cauetfhwcouow0nniy= =etr9 -- -- -end pgp signature -- -- - -- irish linux users ' group : ilug @ linux.ie http : //www.linux.ie/mailman/listinfo/ilug ( un ) subscription information . list maintainer : listmaster @ linux.ie ",0
12,"gary lawrence murphy < garym @ canada.com > > > > > > `` j '' == jon < jono @ networkcommand.com > writes : j > , theory near earth rocks increasing j > chance discovering last three part j > swarm 15 10 , 11 12 may hit . actually answer question , last three reports hurling different `` tube '' , , related , yes , tube contains uneven distribution stuff /peaks/ near biggest chunks . would actually pretty amazing find repeat visitor still one piece 's solar perigee . space neighbourhood warped like cheese-grater . expect one ( ) really big mother ( ) , surrounded lots cute little 'uns smeared crest gravity wave . another curious artifact old-and-periodic rock data bigger rocks outer edge tubes : relativistic effects redshift/blueshift particle solar heating differential either side bit slow smaller less-massive ( easily pushed ) particles dropping lower orbits ... least , 's best theory . -- gary lawrence murphy < garym @ teledyn.com > teledynamics communications inc business innovations open source systems : http : //www.teledyn.com '' computers useless . give answers . `` ( pablo picasso ) http : //xent.com/mailman/listinfo/fork ",0
13,"kragen @ pobox.com ( kragen sitaker ) august 7th , entity known `` idefense '' sent announcement , appended email . briefly , `` idefense '' , bills `` global security intelligence company '' , offering cash information security vulnerabilities computer software publicly known , especially promise tell anyone else . kind secret traffic allowed continue , pose serious threat computer communications infrastructure . moment , dominant paradigm computer security research known `` full disclosure '' ; people discover security vulnerabilities software tell vendor , short later -- - vendor chance fix problem -- - publish information , including code exploit vulnerability , possible . method proven far superior old paradigm established cert late 1980s , proponents might call `` responsible disclosure '' -- - never release working exploit code , never release information vulnerability vendors released patch . procedure often left hundreds thousands computers vulnerable known bugs months years vendors worked features , often , even patches released , people would n't apply n't know serious problem . underground computer criminal community would often discover exploit holes months years `` responsible disclosure '' process kept victims , connections underground , vulnerable . problem vulnerabilities widely known much less dangerous , victims take steps reduce potential impact -- - including disabling software , turning vulnerable features , filtering traffic transit , detecting responding intrusions . therefore much less useful would-be intruders . also , software companies usually see security vulnerabilities software pr problems , prefer delay publication ( expense fixing bugs ) long possible . idefense offering new alternative appears far dangerous either two previous paradigms . want buyer marketplace secret software vulnerability information , rewarding discoverers vulnerabilities cash . long , snosoft , group security researchers evidently including criminal elements , apparently made offer sell secrecy software vulnerability information software vendor ; specifically , apparently made private offer hewlett-packard keep vulnerability hp 's tru64 unix secret hp retained snosoft 's `` consulting services '' . hp considered extortion responded legal threats , snosoft published information . allowed happen , cause two problems , together , add catastrophe . first , secret software vulnerability information available highest bidder , nobody else . reasons explained later , think highest bidders generally organized crime syndicates , although obvious sellers . second , finding software vulnerabilities keeping secret become lucrative many talented people . result -- - `` responsible disclosure '' days -- - good guys remain vulnerable months years , majority current vulnerabilities kept secret . 've heard argued highest bidders generally vendors vulnerable software , n't think that's plausible . someone steal $ 20 000 software bug lets , software vendor never held liable ; often , fact , people administer software n't liable , either -- - credit card data stolen e-commerce site , example . knowing vulnerability anyone else might save web-site administrator time , might save software vendor negative pr , net thief thousands dollars . think highest bidders early vulnerability information lucrative -- - thieves use execute largest heists without getting caught . inevitably , means organized crime syndicates , although particular gangs good networked theft may yet exist . might occasional case market leader , microsoft , could make money giving competitors bad pr gang could make theft . think remote-root hole samba , example . right , people know find security exploits either motivated personal interest subject , motivated public interest , motivated desire individual recognition , personally know criminals benefit exploits . creating marketplace secret vulnerability information would vastly increase availability information people afford pay : spies , terrorists , organized crime . let 's let happen . original idefense announcement : : sunil james [ mailto : sjames @ idefense.com ] sent : wednesday , august 07 , 2002 12:32 pm subject : introducing idefense 's vulnerability contributor program greetings , idefense pleased announce official launch vulnerability contributor program ( vcp ) . vcp pays contributors advance notification vulnerabilities , exploit code malicious code . idefense hopes might consider contributing vcp . following provides answers basic questions program : q. work ? a. idefense understands majority security researchers publish security research compensation ; rather , could number motivations , including following : * pure love security research * desire protect harm targeted networks * desire urge vendors fix products * publicity often accompanies disclosure vcp want research made public internet community , would also like paid work.the compensation depend , among things , following items : * kind information shared ( i.e . vulnerability exploit ) * amount detail analysis provided * potential severity level information shared * types applications , operating systems , software hardware potentially affected * verification idefense labs * level exclusivity , , data granted idefense q. contribute vcp ? a. vcp open individual , security research group entity . q. launching program ? a. timeliness remains key aspect security intelligence . contributions lists take time publication public large . often , many services charge clients access without paying original contributor . idefense program , contributor compensated , idefense labs verifies issue , idefense clients public large warned timely manner . q. gets credit ? a. contributor always credited discovering vulnerability exploit information . q. contribute ? vcp active . welcome begin contributing today . learn , go http : //www.idefense.com/contributor.html . questions would like sign contributor vcp , please contact us contributor @ idefense.com . regards , sunil james technical analyst idefense '' idefense global security intelligence company proactively monitors sources throughout world -- technical vulnerabilities hacker profiling global spread viruses malicious code . ialert security intelligence service provides decision-makers , frontline security professionals network administrators timely access actionable intelligence decision support cyber-related threats . idefense labs research wing verifies vulnerabilities , examines behavior exploits malicious code discovers new software/hardware weaknesses controlled lab environment . '' http : //xent.com/mailman/listinfo/fork ",0
14,"rsedc @ atlantic.gse.rmit.edu.au > wed , aug 07 , 2002 03:08:08pm -0400 , r. a. hettinga wrote : > > 6:54 pm +0100 8/7/02 , adam back wrote : > > > palladiumized > > > > palladiated ? > > antonym ? odyssielded . rhymes shielded . http : //homepage.mac.com/cparada/gml/odysseus.html odysseus first learned palladium oracles seer hellenus . odysseus neutralised ( neutronised ? ) palladium 's defence troy . odysseus invented first trojan horse . incidentally public revelation palladium supposed seventh day ides jun , i.e . 8th . june . newsweek article bit late . http : //www.clubs.psu.edu/aegsa/rome/jun06.htm david chia http : //xent.com/mailman/listinfo/fork ",0
15,"`` brian o'brien '' < obrienbrian @ eircom.net > unfortunately , n't . zonealarm normally gives info time . blocks outward access warns attempt occurred . brian -- -- - original message -- -- - : `` martin whelan '' < mwhelan @ deisedesign.com > : < iiu @ taint.org > sent : saturday , august 03 , 2002 9:32 pm subject : : [ iiu ] spyware calling home ? > know app making connection ? > > > 20:18 03/08/02 +0100 , wrote : > > hello > > 'm looking advice . pc developed disturbing tendency trying > > access ip 62.17.143.253 without consent . got stage > > normal web-browsing almost impossible . > > checked ip address ripe database know precisely > > called . contacted company 14 july , problem first arose > > asked remedy ( surprise ) got reply . > > helpful person ie.comp list suggested adaware spyware removal . > > ran n't problem today . > > offending program obviously adaware db . ( run adaware > > current ref files every day ) . ? > > suggestions , please , removing whatever f*** causing > > pc ? > > brian > > > > > > _______________________________________________ > > iiu mailing list > > iiu @ iiu.taint.org > > http : //iiu.taint.org/mailman/listinfo/iiu > > ======================================================================== > martin whelan | dise design | www.deisedesign.com | tel : 086-8888975 > > `` core product diseditor allows organisations publish information > web site fast cost effective manner . need > full time web developer , site easily updated > organisations staff . > instant updates keep site information fresh . sites updated > regularly bring users back . visit www.deisedesign.com/deiseditor.html > demonstration `` > > diseditor `` managing information `` > ======================================================================== > > _______________________________________________ > iiu mailing list > iiu @ iiu.taint.org > http : //iiu.taint.org/mailman/listinfo/iiu > _______________________________________________ iiu mailing list iiu @ iiu.taint.org http : //iiu.taint.org/mailman/listinfo/iiu ",0
16,"`` ryan , shane '' < shane_ryan @ education.gov.ie > hmm , 've never used gentoo 'll take word . perhaps something similar ximian redhat dealy would cool . like gui installer slackware ! [ 1 ] ; ] shane [ 1 ] 'm shure patrick v. would love . ( ) -- -- -original message -- -- - : john p. looney [ mailto : valen @ tuatha.org ] sent : 13 august 2002 10:01 : ilug @ linux.ie subject : : [ ilug ] suse 8 disks ? ( thread changed slightly ) tue , aug 13 , 2002 09:55:49am +0100 , ryan , shane mentioned : > *is* good idea though . 've > wondering thing couple > months always considered > complicated carry . ( makes > sense ) . complex . look mess gentoo . something , n't mean . kate -- irish linux users ' group : ilug @ linux.ie http : //www.linux.ie/mailman/listinfo/ilug ( un ) subscription information . list maintainer : listmaster @ linux.ie -- irish linux users ' group : ilug @ linux.ie http : //www.linux.ie/mailman/listinfo/ilug ( un ) subscription information . list maintainer : listmaster @ linux.ie ",0
17,"= ? iso-8859-1 ? q ? mich=e8l=20alexandre=20salim ? = < salimma1 @ yahoo.co.uk > -- - matthias saou < matthias @ egwn.net > wrote : > upon time , chris wrote : > > > bring things back topic , practicing > `` rpmbuild'n skillz '' > > made rpm simple software tools > drive dvd+rw > > burner . gui frontend , works fine > command line . > > even used burn bootable dvd version red > hat 7.3 . > > > > > ftp : //people.redhat.com/ckloiber/dvd+rw-tools-0.1.src.rpm > > nice ! : - ) > `` dvdrecord '' package 's already > included 7.3 ? > n't one ? 'm asking > 've got friend > imac running yellowdog linux ( basically red > hat linux ppc ) , > 's one newer versions dvd burner . > 'd interested > using drive burn dvds full 2-cds movies > full `` files > xmame '' ; - ) > also , bootable dvd red hat linux 7.3 would > great 've still > burned cds even since always > install > network ( n't found easy way purchasing > english boxed set > spain ... ) . > > matthias > 's done bero - sure whether works dvd+rw drives , believe supports dvd-r. would nice unified tool dvd/cd burning - already cd burning dvdrecord since recent . regards , michel __________________________________________________ yahoo ! ? everything 'll ever need one web page news sport email music charts http : //uk.my.yahoo.com _______________________________________________ rpm-list mailing list < rpm-list @ freshrpms.net > http : //lists.freshrpms.net/mailman/listinfo/rpm-list ",0
18,"brian foster < blf @ utvinternet.ie > | date : fri , 19 jul 2002 14:28:42 +0100 | : niall broin < niall @ linux.ie > | | 60g data need copy one disk | another . however , 'm sure best copy . | problem bulk data images | image two directory entries i.e . hard link | file . copy using cp -a usual favourite | find .|cpio -pmd other_dir 's going copy file twice , | want . dump / restore would take care | source filesystem n't reiserfs : - ( suggestions ? ( ) favourite , 'll ok : 1. cpio ( 1 ) preserves hard links , i.e. , f1 f2 hard-linked `` copied '' , `` copies '' also hard-linked . true `cpio's ( `tar ' decent/usable archival tool , definition ( imho ) ) . 2 . `cpio -p ' ( least `gnu cpio version 2.4.2 ' ) read/write ( copy ) actual data bytes . _think_ true `cpio 's ( gnu version ) , certain . use intermediate archive , e.g . : cpio -o ... > file ; ... ; cpio -i ... < file actual data bytes copied archive ( file ) name ( e.g. , f1 f2 ) . gnu `cpio ' smart pass-through mode ( `-p ' ) , copying data ( read source ) . cheers ! -blf- p.s . assuming one-time operation wo n't repeat anytime soon ( e.g. , never ; i.e. , time n't major issue ) , using intermediate media/file ( storage n't issue ) , even `cpio ' read data twice , ? -- - long , course , re-creates hard links . . -- innovative , experienced , unix | brian foster dublin , ireland chorus ( embedded rtos ) kernel internals | e-mail : blf @ utvinternet.ie expert looking new position ... | mobile : ( +353 0 ) 86 854 9268 résumé , contact , see website http : //www.blf.utvinternet.ie stop e $ $ ( exxonmobile ) : « whatever , n't buy esso -- - n't give damn global warming. » http : //www.stopesso.com supported greenpeace , friends earth , numerous others ... -- irish linux users ' group : ilug @ linux.ie http : //www.linux.ie/mailman/listinfo/ilug ( un ) subscription information . list maintainer : listmaster @ linux.ie ",0
19,"kevin lyda < kevin+dated+1028542165.571dd7 @ linux.ie > tue , jul 30 , 2002 11:28:11am +0200 , david neary wrote : > example , say company , sales @ company.com , > info @ company.com tech @ company.com arrive mailbox . > n't want reply sales @ company.com mails : > set dave @ company.com , would like mail come > sales @ company.com . > > way ? bearing mind mail arrive > email cc fields ( bcc ? ) , might > buried couple dozen recipients ... sort mail folders using procmail . typically 'm ilug folder ilug mail , doolin folder doolin mail , etc . use folder-hooks accomplish . example ( line wrapping keep less 80 chars long - spacing important ) : folder-hook . `` my_hdr : kevin lyda < kevin @ ie.suberic.net > ; '' \ '' my_hdr x-gpg-fingerprint : 9c1d 16f4 11f1 6bd2 933c 048d acc7 9840 89d0 7646 ; '' \ '' set pgp_sign_as=0x89d07646 ; set signature=~/.signature ; '' \ '' set folder=~/mail ; set record=~/mail/outbox ; set postponed=~/mail/postponed '' folder-hook / ( alphyra|alphyra/ [ ^. ] . * ) \ '' my_hdr : kevin lyda < kevin @ alphyra.com > ; my_hdr x-gpg-fingerprint : `` \ '' 088e 2bc4 381e 990a 1e0e 1da0 4d44 99ef 20e6 38a0 ; '' \ '' set pgp_sign_as=0x20e638a0 ; set signature=~/.signature.d/itg.sig ; '' \ '' set folder=~/mail/alphyra ; set record=~/mail/alphyra/outbox ; '' \ '' set postponed=~/mail/alphyra/postponed '' could also send hooks . use tweak gpg settings : send-hook . `` unset pgp_autoencrypt ; set pgp_autosign '' send-hook ( ilug|webdev|social ) @ linux.ie \ '' unset pgp_autosign ; unset pgp_autoencrypt '' include file people keys . kevin -- kevin @ suberic.net believer happier skeptic fork ( ) 'ed 37058400 point fact drunken man happier meatspace place : home sober one . happiness credulity http : //ie.suberic.net/~kevin cheap & dangerous quality -- g.b . shaw -- irish linux users ' group : ilug @ linux.ie http : //www.linux.ie/mailman/listinfo/ilug ( un ) subscription information . list maintainer : listmaster @ linux.ie ",0
20,"`` wynne , conor '' < conor_wynne @ maxtor.com > yo mark , goten closed source drivers nvidia still using wans came redbum ? http : //www.nvidia.com somewhere ... somwhere-else ... installation well detailed , see nv splash screen , ; forget edit config files . cw -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- hi installed red hat 7.2 desktop machine . completely new linux therefore run problems . graphic display pc doesnt seem work . monitor slightly miss-aligned run high resolution games ( everything freezes ) . hardware browser gnome lists graphics card ( riva tnt2 ) , shows installed drivers ... ... maybe problem lies elswhere . another problem install isdn , usb modem ( lasat speed basic ) , however im pretty sure supported linux , featured hardware browser , without installed drivers . anybody ideas , please let know cos id like use linux . please keep mind new though . thanks mark -- irish linux users ' group : ilug @ linux.ie http : //www.linux.ie/mailman/listinfo/ilug ( un ) subscription information . list maintainer : listmaster @ linux.ie ",0
21,"justin mason < yyyyason @ users.sourceforge.net > update /cvsroot/spamassassin/spamassassin/wordfreqs directory usw-pr-cvs1 : /tmp/cvs-serv17442/wordfreqs modified files : tag : b2_4_0 runme log message : added warning isps required_hits manual entry index : runme =================================================================== rcs file : /cvsroot/spamassassin/spamassassin/wordfreqs/runme , v retrieving revision 1.1 retrieving revision 1.1.4.1 diff -b -w -u -d -r1.1 -r1.1.4.1 -- - runme 15 jan 2002 05:34:18 -0000 1.1 +++ runme 21 aug 2002 16:32:55 -0000 1.1.4.1 @ @ -13,17 +13,20 @ @ mv spam.local nonspam.local logs/old -./mass-phrase-freq /local2/mail-archives/scoop.1999.gz > > nonspam.local -./mass-phrase-freq /local2/mail-archives/oldmail.1998.gz > > nonspam.local - ./mass-phrase-freq-for-jm ; sh commands.sh -for f /local2/mail-archives/crackmice-old/* ; - ./mass-phrase-freq $ f > > nonspam.local +for f /local/mail-archives/recent/nonspam/* ; + echo checking $ f : ; ./mass-phrase-freq $ f > > nonspam.local done -./mass-phrase-freq /local2/mail-archives/kelsey.spamtrap.gz > > spam.local -./mass-phrase-freq /local2/mail-archives/spam.2000-2001.gz > > spam.local +./mass-phrase-freq /local/mail-archives/recent/spamtrap/20020717/nonspam.mbox > > nonspam.local + +./mass-phrase-freq /local/mail-archives/recent/spamtrap/20020717/mbox > > spam.local + +for f /local/mail-archives/old/nonspam/* /local/mail-archives/recent/nonspam/* +do + echo checking $ f : ; ./mass-phrase-freq $ f > > nonspam.local +done echo `` -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - sf.net email sponsored : osdn - tired old cell phone ? get new free ! https : //www.inphonic.com/r.asp ? r=sourceforge1 & refcode1=vs3390 _______________________________________________ spamassassin-commits mailing list spamassassin-commits @ lists.sourceforge.net https : //lists.sourceforge.net/lists/listinfo/spamassassin-commits ",0
22,"= ? iso-8859-1 ? q ? j=f8rgen_thomsen ? = < list @ jth.net > thu , 25 jul 2002 18:33:15 -0700 skrev du : > sure 're asking . want sure , forwarding email spamtrap address performs razor-report entire received email waste time , contents forwarded email recognized equal email originally received . forwarded email new set headerlines , discarded instead headerlines original message body new message recognized treated properly . ordinary forward unquoted agent subject character set conversions depict received spam original form . hope clarifies concerns . - jrgen -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - sf.net email sponsored : thinkgeek welcome geek heaven . http : //thinkgeek.com/sf _______________________________________________ razor-users mailing list razor-users @ lists.sourceforge.net https : //lists.sourceforge.net/lists/listinfo/razor-users ",0
23,"yyyycc < yyyycc @ hackwatch.com > thu , 1 aug 2002 , john p. looney wrote : > 've found decrepit raq3 'm going resurrect , soon work > 's console . > > 'm using 115200 8n1 minicom , 'm getting wierd stuff like : 38k4 - fairly common baudrate serial port connections ? though getting much , baudrate may right . looks like high ascii may also worth playing tty type ( ansi/vt etc ) . > looks like sort setting mismatch . various places web > say cobalts setup 115200 8n1 serial ports , someone could > changed particular box . regards ... jmcc -- irish linux users ' group : ilug @ linux.ie http : //www.linux.ie/mailman/listinfo/ilug ( un ) subscription information . list maintainer : listmaster @ linux.ie ",0
24,"luis villa < louie @ ximian.com > tue , 2002-07-23 19:00 , karl anderson wrote : > dave long < dl @ silcom.com > writes : > > > > also strikes long livestock > > > genetically engineered dumber meatier , better adapted > > > living industrial conditions . > > > > 're willing count artificial > > selection genetic engineering , > > happening since pre-literate > > times , called `` domestication '' . > > 're willing count , hope , since n't , > natural selection genetic engineering . 's quite bit natural selection ; times fascinating article months back ( possibly posted bits ) note one holstein bull died 70s paternally related something like 40 % world 's cattle . 's way , way natural selection , ( given difficulty expense isolating specific genes size , industrial-living-ness , etc . ) expansive raw gene manipulation time . luis http : //xent.com/mailman/listinfo/fork ",0
25,"`` ryan , shane '' < shane_ryan @ education.gov.ie > < snip > > spews : force isps take action spammers > > spews /will/ list entire isp netblocks /if/ isp consistently > ignores/fails take action abuse reports course > several months . however , 're pretty quick delisting action > taken . long-term , absence global effective > anti-uce regulations , 's realistic way get spam > free internet . > > open relay lists : protect relays obviously . something along line orbs ? remember long ago eircom put orbs list , half isp 's europe accept mail address . course , informing eircom nothing 4 months . imho stopping spammers great idea 'd rather hit delete rather messages bounced someone else 's isp . < /rant > regards , shane -- irish linux users ' group : ilug @ linux.ie http : //www.linux.ie/mailman/listinfo/ilug ( un ) subscription information . list maintainer : listmaster @ linux.ie ",0
26,"kevin lyda < kevin+dated+1029235349.f17378 @ ie.suberic.net > speaking things considered harmful , line lengths 80 chars considered harmful . cut . thu , aug 08 , 2002 11:27:59am +0100 , wintermute wrote : > interesting . 've always wondered things 'considered ' bad . > example goto , languages support goto sort , > gotos really bad ? used properly , actually make code readable . proper occasions quite rare really . 's good idea avoid since use goto create niall calls `` write-only code . '' wonderful expression . professors would spend entire lectures explaining concept , yet three little words convey well . kevin -- kevin @ suberic.net believer happier skeptic fork ( ) 'ed 37058400 point fact drunken man happier meatspace place : home sober one . happiness credulity http : //ie.suberic.net/~kevin cheap & dangerous quality -- g.b . shaw -- irish linux users ' group : ilug @ linux.ie http : //www.linux.ie/mailman/listinfo/ilug ( un ) subscription information . list maintainer : listmaster @ linux.ie ",0
27,"mike burger < mburger @ bubbanfriends.org > 's got razor 2.x ... 've never installed razor 1.x < g > however : [ mburger @ burgers mburger ] $ razor-report -v razor agents 2.14 , protocol version 3 details ... n't ... runs , seems thing , gives error . mon , 12 aug 2002 , chad norwood wrote : > send details error ? > also 'razor-report -v ' make sure 2.x called . > > -chad > > 11/08/02 21:09 -0500 , mike burger wrote : > ) ok ... need amend . > ) > ) n't get error check spam ... go report . > ) > ) sun , 11 aug 2002 , mike burger wrote : > ) > ) > ... unfortunately , get : > ) > > ) > died /usr/bin/razor-check line 32 , < gen0 > line 1 . > ) > > ) > need remove reinstall , something . make > ) > install existing installation . > ) > > ) > sun , 11 aug 2002 , vipul ved prakash wrote : > ) > > ) > > sun , aug 11 , 2002 07:39:41am -0500 , mike burger wrote : > ) > > > > ) > > > ideas might changed , ? 'm running razor-agents-2.12 , > ) > > > razor-agents-sdk-2.0.3 . > ) > > > ) > > mike , > ) > > > ) > > please upgrade 2.14 many bugs fixed two releases , > ) > > see problem persists . > ) > > > ) > > cheers , > ) > > vipul . > ) > > > ) > > > ) > > ) > > ) > > ) > -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - > ) > sf.net email sponsored : thinkgeek > ) > welcome geek heaven . > ) > http : //thinkgeek.com/sf > ) > _______________________________________________ > ) > razor-users mailing list > ) > razor-users @ lists.sourceforge.net > ) > https : //lists.sourceforge.net/lists/listinfo/razor-users > ) > > ) > ) > ) > ) -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - > ) sf.net email sponsored : thinkgeek > ) welcome geek heaven . > ) http : //thinkgeek.com/sf > ) _______________________________________________ > ) razor-users mailing list > ) razor-users @ lists.sourceforge.net > ) https : //lists.sourceforge.net/lists/listinfo/razor-users > -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - sf.net email sponsored : dice - leading online job board high-tech professionals . search apply tech jobs today ! http : //seeker.dice.com/seeker.epl ? rel_code=31 _______________________________________________ razor-users mailing list razor-users @ lists.sourceforge.net https : //lists.sourceforge.net/lists/listinfo/razor-users ",0
